Name,Surah,Ayat,Arabic
Sâd,38,44,وَخُذْ بِيَدِكَ ضِغْثاً فَٱضْرِب بِّهِ وَلاَ تَحْنَثْ إِنَّا وَجَدْنَاهُ صَابِراً نِّعْمَ ٱلْعَبْدُ إِنَّهُ أَوَّابٌ
Sâd,38,45,وَٱذْكُرْ عِبَادَنَآ إِبْرَاهِيمَ وَإِسْحَاقَ وَيَعْقُوبَ أُوْلِي ٱلأَيْدِي وَٱلأَبْصَارِ
Sâd,38,46,إِنَّآ أَخْلَصْنَاهُمْ بِخَالِصَةٍ ذِكْرَى ٱلدَّارِ
Sâd,38,47,وَإِنَّهُمْ عِندَنَا لَمِنَ ٱلْمُصْطَفَيْنَ ٱلأَخْيَارِ
Sâd,38,48,وَٱذْكُرْ إِسْمَاعِيلَ وَٱلْيَسَعَ وَذَا ٱلْكِفْلِ وَكُلٌّ مِّنَ ٱلأَخْيَارِ
Sâd,38,49,هَـٰذَا ذِكْرٌ وَإِنَّ لِلْمُتَّقِينَ لَحُسْنَ مَآبٍ
Sâd,38,50,جَنَّاتِ عَدْنٍ مُّفَتَّحَةً لَّهُمُ ٱلأَبْوَابُ
Sâd,38,51,مُتَّكِئِينَ فِيهَا يَدْعُونَ فِيهَا بِفَاكِهَةٍ كَثِيرَةٍ وَشَرَابٍ
Sâd,38,52,وَعِندَهُمْ قَاصِرَاتُ ٱلطَّرْفِ أَتْرَابٌ
Sâd,38,53,هَـٰذَا مَا تُوعَدُونَ لِيَوْمِ ٱلْحِسَابِ
Sâd,38,54,إِنَّ هَـٰذَا لَرِزْقُنَا مَا لَهُ مِن نَّفَادٍ
Sâd,38,55,هَـٰذَا وَإِنَّ لِلطَّاغِينَ لَشَرَّ مَآبٍ
Sâd,38,56,جَهَنَّمَ يَصْلَوْنَهَا فَبِئْسَ ٱلْمِهَادُ
Sâd,38,57,هَـٰذَا فَلْيَذُوقُوهُ حَمِيمٌ وَغَسَّاقٌ
Sâd,38,58,وَآخَرُ مِن شَكْلِهِ أَزْوَاجٌ
Sâd,38,59,هَـٰذَا فَوْجٌ مُّقْتَحِمٌ مَّعَكُمْ لاَ مَرْحَباً بِهِمْ إِنَّهُمْ صَالُواْ ٱلنَّارِ
Sâd,38,60,قَالُواْ بَلْ أَنتُمْ لاَ مَرْحَباً بِكُمْ أَنتُمْ قَدَّمْتُمُوهُ لَنَا فَبِئْسَ ٱلْقَرَارُ
Sâd,38,61,قَالُواْ رَبَّنَا مَن قَدَّمَ لَنَا هَـٰذَا فَزِدْهُ عَذَاباً ضِعْفاً فِي ٱلنَّارِ
Sâd,38,62,وَقَالُواْ مَا لَنَا لاَ نَرَىٰ رِجَالاً كُنَّا نَعُدُّهُمْ مِّنَ ٱلأَشْرَارِ
Sâd,38,63,أَتَّخَذْنَاهُمْ سِخْرِيّاً أَمْ زَاغَتْ عَنْهُمُ ٱلأَبْصَار
Sâd,38,64,إِنَّ ذَلِكَ لَحَقٌّ تَخَاصُمُ أَهْلِ ٱلنَّارِ
Sâd,38,65,قُلْ إِنَّمَآ أَنَاْ مُنذِرٌ وَمَا مِنْ إِلَـٰهٍ إِلاَّ ٱللَّهُ ٱلْوَاحِدُ ٱلْقَهَّارُ
Sâd,38,66,رَبُّ ٱلسَّمَٰوَٰتِ وَٱلأَرْضِ وَمَا بَيْنَهُمَا ٱلْعَزِيزُ ٱلْغَفَّارُ
Sâd,38,67,قُلْ هُوَ نَبَأٌ عَظِيمٌ
Sâd,38,68,أَنتُمْ عَنْهُ مُعْرِضُونَ
Sâd,38,69,مَا كَانَ لِيَ مِنْ عِلْمٍ بِٱلْمَلإِ ٱلأَعْلَىٰ إِذْ يَخْتَصِمُونَ
Sâd,38,70,إِن يُوحَىٰ إِلَيَّ إِلاَّ أَنَّمَآ أَنَاْ نَذِيرٌ مُّبِينٌ
Sâd,38,71,إِذْ قَالَ رَبُّكَ لِلْمَلاَئِكَةِ إِنِّي خَالِقٌ بَشَراً مِّن طِينٍ
Sâd,38,72,فَإِذَا سَوَّيْتُهُ وَنَفَخْتُ فِيهِ مِن رُّوحِي فَقَعُواْ لَهُ سَاجِدِينَ
Sâd,38,73,فَسَجَدَ ٱلْمَلاَئِكَةُ كُـلُّهُمْ أَجْمَعُونَ
Sâd,38,74,إِلاَّ إِبْلِيسَ ٱسْتَكْبَرَ وَكَانَ مِنَ ٱلْكَافِرِينَ
Sâd,38,75,قَالَ يٰإِبْلِيسُ مَا مَنَعَكَ أَن تَسْجُدَ لِمَا خَلَقْتُ بِيَدَيَّ أَسْتَكْبَرْتَ أَمْ كُنتَ مِنَ ٱلْعَالِينَ
Sâd,38,76,قَالَ أَنَاْ خَيْرٌ مِّنْهُ خَلَقْتَنِي مِن نَّارٍ وَخَلَقْتَهُ مِن طِينٍ
Sâd,38,77,قَالَ فَٱخْرُجْ مِنْهَا فَإِنَّكَ رَجِيمٌ
Sâd,38,78,وَإِنَّ عَلَيْكَ لَعْنَتِيۤ إِلَىٰ يَوْمِ ٱلدِّينِ
Sâd,38,79,قَالَ رَبِّ فَأَنظِرْنِيۤ إِلَىٰ يَوْمِ يُبْعَثُونَ
Sâd,38,80,قَالَ فَإِنَّكَ مِنَ ٱلْمُنظَرِينَ
Sâd,38,81,إِلَىٰ يَوْمِ ٱلْوَقْتِ ٱلْمَعْلُومِ
Sâd,38,82,قَالَ فَبِعِزَّتِكَ لأُغْوِيَنَّهُمْ أَجْمَعِينَ
Sâd,38,83,إِلاَّ عِبَادَكَ مِنْهُمُ ٱلْمُخْلَصِينَ
Sâd,38,84,قَالَ فَٱلْحَقُّ وَٱلْحَقَّ أَقُولُ
Sâd,38,85,لأَمْلأَنَّ جَهَنَّمَ مِنكَ وَمِمَّن تَبِعَكَ مِنْهُمْ أَجْمَعِينَ
Sâd,38,86,قُلْ مَآ أَسْأَلُكُمْ عَلَيْهِ مِنْ أَجْرٍ وَمَآ أَنَآ مِنَ ٱلْمُتَكَلِّفِينَ
Sâd,38,87,إِنْ هُوَ إِلاَّ ذِكْرٌ لِّلْعَالَمِينَ
Sâd,38,88,وَلَتَعْلَمُنَّ نَبَأَهُ بَعْدَ حِينِ
The Troops,39,1,تَنزِيلُ ٱلْكِتَابِ مِنَ ٱللَّهِ ٱلْعَزِيزِ ٱلْحَكِيمِ
The Troops,39,2,إِنَّآ أَنزَلْنَآ إِلَيْكَ ٱلْكِتَابَ بِٱلْحَقِّ فَٱعْبُدِ ٱللَّهَ مُخْلِصاً لَّهُ ٱلدِّينَ
The Troops,39,3,أَلاَ لِلَّهِ ٱلدِّينُ ٱلْخَالِصُ وَٱلَّذِينَ ٱتَّخَذُواْ مِن دُونِهِ أَوْلِيَآءَ مَا نَعْبُدُهُمْ إِلاَّ لِيُقَرِّبُونَآ إِلَى ٱللَّهِ زُلْفَىۤ إِنَّ ٱللَّهَ يَحْكُمُ بَيْنَهُمْ فِي مَا هُمْ فِيهِ يَخْتَلِفُونَ إِنَّ ٱللَّهَ لاَ يَهْدِي مَنْ هُوَ كَاذِبٌ كَـفَّارٌ
The Troops,39,4,لَّوْ أَرَادَ ٱللَّهُ أَن يَتَّخِذَ وَلَداً لاَّصْطَفَىٰ مِمَّا يَخْلُقُ مَا يَشَآءُ سُبْحَانَهُ هُوَ ٱللَّهُ ٱلْوَاحِدُ ٱلْقَهَّارُ
The Troops,39,5,خَلَقَ ٱلسَّمَٰوَٰتِ وَٱلأَرْضَ بِٱلْحَقِّ يُكَوِّرُ ٱللَّيْـلَ عَلَى ٱلنَّهَـارِ وَيُكَوِّرُ ٱلنَّـهَارَ عَلَى ٱللَّيْلِ وَسَخَّـرَ ٱلشَّمْسَ وَٱلْقَمَرَ كُـلٌّ يَجْرِي لأَجَـلٍ مُّسَـمًّى أَلا هُوَ ٱلْعَزِيزُ ٱلْغَفَّارُ
The Troops,39,6,خَلَقَكُمْ مِّن نَّفْسٍ وَاحِدَةٍ ثُمَّ جَعَلَ مِنْهَا زَوْجَهَا وَأَنزَلَ لَكُمْ مِّنَ ٱلأَنْعَامِ ثَمَانِيَةَ أَزْوَاجٍ يَخْلُقُكُمْ فِي بُطُونِ أُمَّهَاتِكُـمْ خَلْقاً مِّن بَعْدِ خَلْقٍ فِي ظُلُمَاتٍ ثَلاَثٍ ذَٰلِكُمُ ٱللَّهُ رَبُّكُمْ لَهُ ٱلْمُلْكُ لاۤ إِلَـٰهَ إِلاَّ هُوَ فَأَنَّىٰ تُصْرَفُونَ
The Troops,39,7,إِن تَكْفُرُواْ فَإِنَّ ٱللَّهَ غَنِيٌّ عَنكُمْ وَلاَ يَرْضَىٰ لِعِبَادِهِ ٱلْكُفْرَ وَإِن تَشْكُرُواْ يَرْضَهُ لَكُمْ وَلاَ تَزِرُ وَازِرَةٌ وِزْرَ أُخْرَىٰ ثُمَّ إِلَىٰ رَبِّكُمْ مَّرْجِعُكُـمْ فَيُنَبِّئُكُـمْ بِمَا كُنتُمْ تَعْمَلُونَ إِنَّهُ عَلِيمٌ بِذَاتِ ٱلصُّدُورِ
The Troops,39,8,وَإِذَا مَسَّ ٱلإِنسَانَ ضُرٌّ دَعَا رَبَّهُ مُنِيباً إِلَيْهِ ثُمَّ إِذَا خَوَّلَهُ نِعْمَةً مِّنْهُ نَسِيَ مَا كَانَ يَدْعُوۤ إِلَيْهِ مِن قَبْلُ وَجَعَلَ لِلَّهِ أَندَاداً لِّيُضِلَّ عَن سَبِيلِهِ قُلْ تَمَتَّعْ بِكُفْرِكَ قَلِيلاً إِنَّكَ مِنْ أَصْحَابِ ٱلنَّارِ
The Troops,39,9,أَمَّنْ هُوَ قَانِتٌ آنَآءَ ٱلَّيلِ سَاجِداً وَقَآئِماً يَحْذَرُ ٱلآخِرَةَ وَيَرْجُواْ رَحْمَةَ رَبِّهِ قُلْ هَلْ يَسْتَوِي ٱلَّذِينَ يَعْلَمُونَ وَٱلَّذِينَ لاَ يَعْلَمُونَ إِنَّمَا يَتَذَكَّرُ أُوْلُواْ ٱلأَلْبَابِ
The Troops,39,10,قُلْ يٰعِبَادِ ٱلَّذِينَ آمَنُواْ ٱتَّقُواْ رَبَّكُمْ لِلَّذِينَ أَحْسَنُواْ فِي هَـٰذِهِ ٱلدُّنْيَا حَسَنَةٌ وَأَرْضُ ٱللَّهِ وَاسِعَةٌ إِنَّمَا يُوَفَّى ٱلصَّابِرُونَ أَجْرَهُمْ بِغَيْرِ حِسَابٍ
The Troops,39,11,قُلْ إِنِّيۤ أُمِرْتُ أَنْ أَعْبُدَ ٱللَّهَ مُخْلِصاً لَّهُ ٱلدِّينَ
The Troops,39,12,وَأُمِرْتُ لأَنْ أَكُونَ أَوَّلَ ٱلْمُسْلِمِينَ
The Troops,39,13,قُلْ إِنِّيۤ أَخَافُ إِنْ عَصَيْتُ رَبِّي عَذَابَ يَوْمٍ عَظِيمٍ
The Troops,39,14,قُلِ ٱللَّهَ أَعْبُدُ مُخْلِصاً لَّهُ دِينِي
The Troops,39,15,فَٱعْبُدُواْ مَا شِئْتُمْ مِّن دُونِهِ قُلْ إِنَّ ٱلْخَاسِرِينَ ٱلَّذِينَ خَسِرُوۤاْ أَنفُسَهُمْ وَأَهْلِيهِمْ يَوْمَ ٱلْقِيَامَةِ أَلاَ ذَلِكَ هُوَ ٱلْخُسْرَانُ ٱلْمُبِينُ
The Troops,39,16,لَهُمْ مِّن فَوْقِهِمْ ظُلَلٌ مِّنَ ٱلنَّارِ وَمِن تَحْتِهِمْ ظُلَلٌ ذَلِكَ يُخَوِّفُ ٱللَّهُ بِهِ عِبَادَهُ يٰعِبَادِ فَٱتَّقُونِ
The Troops,39,17,وَٱلَّذِينَ ٱجْتَنَبُواْ ٱلطَّاغُوتَ أَن يَعْبُدُوهَا وَأَنَابُوۤاْ إِلَى ٱللَّهِ لَهُمُ ٱلْبُشْرَىٰ فَبَشِّرْ عِبَادِ
The Troops,39,18,ٱلَّذِينَ يَسْتَمِعُونَ ٱلْقَوْلَ فَيَـتَّبِعُونَ أَحْسَنَهُ أُوْلَـٰئِكَ ٱلَّذِينَ هَدَاهُمُ ٱللَّهُ وَأُوْلَـٰئِكَ هُمْ أُوْلُواْ ٱلأَلْبَابِ
The Troops,39,19,أَفَمَنْ حَقَّ عَلَيْهِ كَلِمَةُ ٱلْعَذَابِ أَفَأَنتَ تُنقِذُ مَن فِي ٱلنَّارِ
The Troops,39,20,لَـٰكِنِ ٱلَّذِينَ ٱتَّقَواْ رَبَّهُمْ لَهُمْ غُرَفٌ مِّن فَوْقِهَا غُرَفٌ مَّبْنِيَّةٌ تَجْرِي مِن تَحْتِهَا ٱلأَنْهَارُ وَعْدَ ٱللَّهِ لاَ يُخْلِفُ ٱللَّهُ ٱلْمِيعَادَ
The Troops,39,21,أَلَمْ تَرَ أَنَّ ٱللَّهَ أَنزَلَ مِنَ ٱلسَّمَآءِ مَآءً فَسَلَكَهُ يَنَابِيعَ فِي ٱلأَرْضِ ثُمَّ يُخْرِجُ بِهِ زَرْعاً مُّخْتَلِفاً أَلْوَانُهُ ثُمَّ يَهِـيجُ فَـتَرَاهُ مُصْفَـرّاً ثُمَّ يَجْعَلُهُ حُطَاماً إِنَّ فِي ذَلِكَ لَذِكْرَىٰ لأُوْلِي ٱلأَلْبَابِ
The Troops,39,22,أَفَمَن شَرَحَ ٱللَّهُ صَدْرَهُ لِلإِسْلاَمِ فَهُوَ عَلَىٰ نُورٍ مِّن رَّبِّهِ فَوَيْلٌ لِّلْقَاسِيَةِ قُلُوبُهُمْ مِّن ذِكْرِ ٱللَّهِ أُوْلَـٰئِكَ فِي ضَلاَلٍ مُّبِينٍ
The Troops,39,23,ٱللَّهُ نَزَّلَ أَحْسَنَ ٱلْحَدِيثِ كِتَاباً مُّتَشَابِهاً مَّثَانِيَ تَقْشَعِرُّ مِنْهُ جُلُودُ ٱلَّذِينَ يَخْشَوْنَ رَبَّهُمْ ثُمَّ تَلِينُ جُلُودُهُمْ وَقُلُوبُهُمْ إِلَىٰ ذِكْرِ ٱللَّهِ ذَلِكَ هُدَى ٱللَّهِ يَهْدِي بِهِ مَن يَشَآءُ وَمَن يُضْلِلِ ٱللَّهُ فَمَا لَهُ مِنْ هَادٍ
The Troops,39,24,أَفَمَن يَتَّقِي بِوَجْهِهِ سُوۤءَ ٱلْعَذَابِ يَوْمَ ٱلْقِيَامَةِ وَقِيلَ لِلظَّالِمِينَ ذُوقُواْ مَا كُنتُمْ تَكْسِبُونَ
The Troops,39,25,كَذَّبَ ٱلَّذِينَ مِن قَبْلِهِمْ فَأَتَاهُمُ ٱلْعَـذَابُ مِنْ حَيْثُ لاَ يَشْعُرُونَ
The Troops,39,26,فَأَذَاقَهُمُ ٱللَّهُ ٱلْخِزْيَ فِي ٱلْحَيَاةِ ٱلدُّنْيَا وَلَعَذَابُ ٱلآخِرَةِ أَكْبَرُ لَوْ كَانُواْ يَعْلَمُونَ
The Troops,39,27,وَلَقَدْ ضَرَبْنَا لِلنَّاسِ فِي هَـٰذَا ٱلْقُرْآنِ مِن كُلِّ مَثَلٍ لَّعَلَّهُمْ يَتَذَكَّرُونَ
The Troops,39,28,قُرْآناً عَرَبِيّاً غَيْرَ ذِي عِوَجٍ لَّعَلَّهُمْ يَتَّقُونَ
The Troops,39,29,ضَرَبَ ٱللَّهُ مَثَلاً رَّجُلاً فِيهِ شُرَكَآءُ مُتَشَاكِسُونَ وَرَجُلاً سَلَماً لِّرَجُلٍ هَلْ يَسْتَوِيَانِ مَثَلاً ٱلْحَمْدُ للَّهِ بَلْ أَكْثَرُهُمْ لاَ يَعْلَمُونَ
The Troops,39,30,إِنَّكَ مَيِّتٌ وَإِنَّهُمْ مَّيِّتُونَ
The Troops,39,31,ثُمَّ إِنَّكُمْ يَوْمَ ٱلْقِيَامَةِ عِندَ رَبِّكُمْ تَخْتَصِمُونَ
The Troops,39,32,فَمَنْ أَظْلَمُ مِمَّن كَذَبَ علَى ٱللَّهِ وَكَذَّبَ بِٱلصِّدْقِ إِذْ جَآءَهُ أَلَيْسَ فِي جَهَنَّمَ مَثْوًى لِّلْكَافِرِينَ
The Troops,39,33,وَٱلَّذِي جَآءَ بِٱلصِّدْقِ وَصَدَّقَ بِهِ أُوْلَـٰئِكَ هُمُ ٱلْمُتَّقُونَ
The Troops,39,34,لَهُم مَّا يَشَآءُونَ عِندَ رَبِّهِمْ ذَلِكَ جَزَآءُ ٱلْمُحْسِنِينَ
The Troops,39,35,لِيُكَـفِّرَ ٱللَّهُ عَنْهُمْ أَسْوَأَ ٱلَّذِي عَمِلُواْ وَيَجْزِيَهُمْ أَجْرَهُمْ بِأَحْسَنِ ٱلَّذِي كَـانُواْ يَعْمَلُونَ
The Troops,39,36,أَلَيْسَ ٱللَّهُ بِكَافٍ عَبْدَهُ وَيُخَوِّفُونَكَ بِٱلَّذِينَ مِن دُونِهِ وَمَن يُضْـلِلِ ٱللَّهُ فَمَا لَهُ مِنْ هَـادٍ
The Troops,39,37,وَمَن يَهْدِ ٱللَّهُ فَمَا لَهُ مِن مُّضِلٍّ أَلَيْسَ ٱللَّهُ بِعَزِيزٍ ذِي ٱنتِقَامٍ
The Troops,39,38,وَلَئِن سَأَلْتَهُمْ مَّنْ خَلَقَ ٱلسَّمَٰوَٰتِ وَٱلأَرْضَ لَيَقُولُنَّ ٱللَّهُ قُلْ أَفَرَأَيْتُم مَّا تَدْعُونَ مِن دُونِ ٱللَّهِ إِنْ أَرَادَنِيَ ٱللَّهُ بِضُرٍّ هَلْ هُنَّ كَاشِفَاتُ ضُرِّهِ أَوْ أَرَادَنِي بِرَحْمَةٍ هَلْ هُنَّ مُمْسِكَاتُ رَحْمَتِهِ قُلْ حَسْبِيَ ٱللَّهُ عَلَيْهِ يَتَوَكَّـلُ ٱلْمُتَوَكِّلُونَ
The Troops,39,39,قُلْ يٰقَوْمِ ٱعْمَلُواْ عَلَىٰ مَكَانَتِكُـمْ إِنِّي عَامِلٌ فَسَوْفَ تَعْلَمُونَ
The Troops,39,40,مَن يَأْتِيهِ عَذَابٌ يُخْزِيهِ وَيَحِلُّ عَلَيْهِ عَذَابٌ مُّقِيمٌ
The Troops,39,41,إِنَّآ أَنزَلْنَا عَلَيْكَ ٱلْكِتَابَ لِلنَّـاسِ بِٱلْحَقِّ فَـمَنِ ٱهْتَـدَىٰ فَلِنَفْسِهِ وَمَن ضَـلَّ فَإنَّمَا يَضِلُّ عَلَيْهَا وَمَآ أَنتَ عَلَيْهِم بِوَكِـيلٍ
The Troops,39,42,ٱللَّهُ يَتَوَفَّى ٱلأَنفُسَ حِينَ مَوْتِـهَا وَٱلَّتِي لَمْ تَمُتْ فِي مَنَامِـهَا فَيُمْسِكُ ٱلَّتِي قَضَىٰ عَلَيْهَا ٱلْمَوْتَ وَيُرْسِلُ ٱلأُخْرَىٰ إِلَىٰ أَجَلٍ مُّسَمًّى إِنَّ فِي ذَلِكَ لآيَاتٍ لِّقَوْمٍ يَتَفَكَّرُونَ
The Troops,39,43,أَمِ ٱتَّخَذُواْ مِن دُونِ ٱللَّهِ شُفَعَآءَ قُلْ أَوَلَوْ كَـانُواْ لاَ يَمْلِكُونَ شَيْئاً وَلاَ يَعْقِلُونَ
The Troops,39,44,قُل لِلَّهِ ٱلشَّفَاعَةُ جَمِيعاً لَّهُ مُلْكُ ٱلسَّمَٰوَٰتِ وَٱلأَرْضِ ثُمَّ إِلَيْهِ تُرْجَعُونَ
The Troops,39,45,وَإِذَا ذُكِرَ ٱللَّهُ وَحْدَهُ ٱشْمَأَزَّتْ قُلُوبُ ٱلَّذِينَ لاَ يُؤْمِنُونَ بِٱلآخِرَةِ وَإِذَا ذُكِرَ ٱلَّذِينَ مِن دُونِهِ إِذَا هُمْ يَسْتَبْشِرُونَ
The Troops,39,46,قُلِ ٱللَّهُمَّ فَاطِرَ ٱلسَّمَٰوَٰتِ وَٱلأَرْضِ عَالِمَ ٱلْغَيْبِ وَٱلشَّهَادَةِ أَنتَ تَحْكُمُ بَيْنَ عِبَادِكَ فِي مَا كَانُواْ فِيهِ يَخْتَلِفُونَ
The Troops,39,47,وَلَوْ أَنَّ لِلَّذِينَ ظَلَمُواْ مَا فِي ٱلأَرْضِ جَمِيعاً وَمِثْلَهُ مَعَهُ لاَفْتَدَوْاْ بِهِ مِن سُوۤءِ ٱلْعَذَابِ يَوْمَ ٱلْقِيَامَةِ وَبَدَا لَهُمْ مِّنَ ٱللَّهِ مَا لَمْ يَكُونُواْ يَحْتَسِبُونَ
The Troops,39,48,وَبَدَا لَهُمْ سَيِّئَاتُ مَا كَـسَبُواْ وَحَاقَ بِهِم مَّا كَانُواْ بِهِ يَسْتَهْزِئُونَ
The Troops,39,49,فَإِذَا مَسَّ ٱلإِنسَانَ ضُرٌّ دَعَانَا ثُمَّ إِذَا خَوَّلْنَاهُ نِعْمَةً مِّنَّا قَالَ إِنَّمَآ أُوتِيتُهُ عَلَىٰ عِلْمٍ بَلْ هِيَ فِتْنَةٌ وَلَـٰكِنَّ أَكْثَرَهُمْ لاَ يَعْلَمُونَ
